id_devis_type,num_devis_type,description_devis_type,nom_devis_type,dth_creation_devis_type,id_produit,nom_produit,cd_produit,famille_article_produit,famille_produit,famille_equipement_produit,marque_produit,modele_produit,type_equipement_produit,min_pv,max_pv,moy_pv
a1mTo000003saxdIAA,DT-00002694,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage seul.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température /  moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) / Plafonds chauffants / Murs chauffants

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL 02/2026,2026-02-27 13:10:19,01tTo000007VDPNIA4,"Kit raccords 1"" - ATLANTIC",74868,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose chaudière,41,41,41
a1mTo000003saxdIAA,DT-00002694,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage seul.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température /  moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) / Plafonds chauffants / Murs chauffants

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL 02/2026,2026-02-27 13:10:19,01t5I00000298guQAA,Proposition de contrat,PROPCONTRAT,Prestation,Prestation,,,,,0,0,0
a1mTo000003saxdIAA,DT-00002694,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage seul.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température /  moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) / Plafonds chauffants / Murs chauffants

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL 02/2026,2026-02-27 13:10:19,01tSb00000808UEIAY,KIT 2 ZONES                  520260-ATLANTIC,520260,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose PAC,1216,"1216,14","1216,129231"
a1mTo000003saxdIAA,DT-00002694,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage seul.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température /  moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) / Plafonds chauffants / Murs chauffants

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL 02/2026,2026-02-27 13:10:19,01tTo000008LP0PIAW,Prime d'Effy Cert (SIREN 794 562 256),AIDE-CEE-EFFY,Prestation,Prestation,,,,,0,0,0
a1mTo000003saxdIAA,DT-00002694,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage seul.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température /  moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) / Plafonds chauffants / Murs chauffants

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL 02/2026,2026-02-27 13:10:19,01t5I0000028mzVQAQ,A Forfait fourniture alimentation monophasée tableau maison / sous tableau chauffage,FOR-ALIMPACM5,Accessoires,Accessoires,Autres,INCONNU,FOR-ALIMPACM5,Autres,"107,73","107,73","107,73"
a1mTo000003saxdIAA,DT-00002694,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage seul.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température /  moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) / Plafonds chauffants / Murs chauffants

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL 02/2026,2026-02-27 13:10:19,01t7T000000wD4gQAE,LIT DE GRAVIERS POUR PAC,FOR-LIT-GRAVIER,Accessoires,Accessoires,Pompe à chaleur,,,,150,150,150
a1mTo000003saxdIAA,DT-00002694,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage seul.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température /  moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) / Plafonds chauffants / Murs chauffants

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL 02/2026,2026-02-27 13:10:19,01tSb00000JXKufIAH,JEU DE 2 SUPPORTS SOL RUBBERS+ L600,CLI04470,Accessoires,Accessoires,Accessoire de pose,CBM,SUPPORT RUBBERS CLI04470,Accessoire de pose climatisation,"74,12","74,12","74,12"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t5I0000028mzXQAQ,C Forfait fourniture alimentation monophasée tableau maison / sous tableau chauffage,FOR-ALIMPACM15,Accessoires,Accessoires,Autres,INCONNU,FOR-ALIMPACM15,Autres,"215,47","215,47","215,47"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01tTo000007VDPMIA4,"Kit 10m raccordement hydraulique rapide 1"" - ATLANTIC",74866,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose chaudière,"668,26","668,26","668,26"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01tTo000009h8htIAA,Forfait PAC Decouplage,FOR-PAC-DECOUPLAGE,Autres,Autres,Autres,INCONNU,,Autres,"1113,77","1113,77","1113,77"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t7T000000vQnjQAE,Forfait main d'œuvre pour pose ou remplacement de l'ensemble,FOR-MO1SH,Prestation,Prestation,Autres,INCONNU,,Autres,1600,3120,"2674,166667"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01tSb00000KtsB4IAJ,Sonde de température extérieure filaire optionnelle - ATLANTIC,74203,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose chaudière,"65,04","65,04","65,04"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01tTo000009h8OXIAY,Forfait PAC Chauffage,FOR-PAC-CHAUFFAGE,Autres,Autres,Autres,INCONNU,,Autres,"797,22","797,22","797,22"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t7T000000wD4gQAE,LIT DE GRAVIERS POUR PAC,FOR-LIT-GRAVIER,Accessoires,Accessoires,Pompe à chaleur,,,,150,150,150
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t7T000000wBv1QAE,POMP RELEV CONDENS P/CHAUD,SK6ECO,Accessoires,Accessoires,Accessoire de pose,SFA,POMP RELEV CONDENS P/CHAUD SK6ECO,Accessoire de pose climatisation,"154,4","154,4","154,4"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t5I0000027KDYQA2,Forfait électricité PAC Monophasé,FOR-ELEC-PACMONO,Prestation,Prestation,Pompe à chaleur,,,,"594,33","594,33","594,33"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t5I0000027KDeQAM,Forfait mise en service PAC,FOR-MES-PAC,Prestation,Prestation,Pompe à chaleur,,,,350,390,"363,3333333"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t5I00000294qCQAQ,PRIME CEE EDF (SIREN 552 081 317),AIDE-CEE-SYNERCIEL,Prestation,Prestation,,,,,0,0,0
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t7T000000cttmQAA,MILEO +300 - ATLANTIC,90886,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose divers,2626,2648,"2646,307692"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t5I0000028mzYQAQ,D Forfait fourniture alimentation monophasée tableau maison / sous tableau chauffage,FOR-ALIMPACM20,Accessoires,Accessoires,Autres,INCONNU,FOR-ALIMPACM20,Autres,"289,6","289,6","289,6"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t5I000002A9G6QAK,Estimation Aide MaPrimeRenov,AIDE-MPR,Prestation,Prestation,,,,,0,0,0
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01tSb0000080AREIA2,Thermostat modulant radio connecté -ATLANTIC,74903,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose PAC,199,"199,14","199,1292308"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01tSb00000JXKufIAH,JEU DE 2 SUPPORTS SOL RUBBERS+ L600,CLI04470,Accessoires,Accessoires,Accessoire de pose,CBM,SUPPORT RUBBERS CLI04470,Accessoire de pose climatisation,"74,12","74,12","74,12"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01tTo000008RtTdIAK,Etude personnalisée,GENE-CEE-EFFY,Autres,Autres,Autres,INCONNU,,Autres,0,0,0
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t5I0000028mzWQAQ,B Forfait fourniture alimentation monophasée tableau maison / sous tableau chauffage,FOR-ALIMPACM10,Accessoires,Accessoires,Autres,INCONNU,FOR-ALIMPACM10,Autres,"144,8","144,8","144,8"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t5I0000027KDaQAM,Forfait réalisation de la dalle béton pour unité extérieure,FOR-DALLEPAC,Prestation,Prestation,Pompe à chaleur,,,,400,400,400
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01tTo000008LP0PIAW,Prime d'Effy Cert (SIREN 794 562 256),AIDE-CEE-EFFY,Prestation,Prestation,,,,,0,0,0
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t5I00000298guQAA,Proposition de contrat,PROPCONTRAT,Prestation,Prestation,,,,,0,0,0
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01tTo000009h8d3IAA,Forfait PAC ECS,FOR-PAC-ECS,Autres,Autres,Autres,INCONNU,,Autres,"263,81","263,81","263,81"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01tSb00000808UEIAY,KIT 2 ZONES                  520260-ATLANTIC,520260,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose PAC,1216,"1216,14","1216,129231"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01tTo000007VDPNIA4,"Kit raccords 1"" - ATLANTIC",74868,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose chaudière,41,41,41
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t7T000000d3A0QAI,Remise exceptionnelle,REMISE-EXC,Prestation,Prestation,,,,,0,0,0
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01tTo000007VDPdIAO,"Kit de 2 vannes anti-gel 1"" Male-Femelle - ATLANTIC",75610,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose PAC,"230,02","230,02","230,02"
a1mTo000003sbKDIAY,DT-00002695,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude déportée.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur) 

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA M MONO CHAUFFAGE SEUL ET ECS DEPORTE 02/2026,2026-02-27 13:13:57,01t5I0000029oWDQAY,Isolant (calorifugeage) / 2M,FOR-CALO,Pièces détachées,Pièces détachées,Pompe à chaleur,,,,29,29,29
